                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     97,                0.80064,                0.54376,                 1.0492,                 0.7383,                0.48479,                0.53404,                0.38678,                0.95344,                0.74952,                 1.1498,             0.00028681,             0.00028681,             0.00028681
                     98,                0.78334,                0.49722,                 1.0595,                 0.7465,                0.48035,                0.53064,                0.38668,                0.94166,                0.73135,                  1.157,             0.00028432,             0.00028432,             0.00028432
                     99,                0.78377,                0.49189,                 1.0592,                0.76084,                0.47272,                 0.5414,                0.39296,                0.94947,                0.74965,                 1.1541,             0.00028183,             0.00028183,             0.00028183
                    100,                0.77441,                 0.4971,                 1.0638,                 0.7678,                0.47783,                0.53493,                0.38985,                0.93872,                0.72698,                 1.1551,             0.00027933,             0.00027933,             0.00027933
                    101,                0.78465,                0.49662,                 1.0584,                 0.7002,                0.48531,                0.52467,                0.37955,                0.95139,                0.73554,                 1.1601,             0.00027684,             0.00027684,             0.00027684
                    102,                0.79078,                0.49933,                 1.0417,                0.74363,                0.47726,                0.53296,                0.38807,                0.94345,                0.74608,                 1.1462,             0.00027435,             0.00027435,             0.00027435
                    103,                0.76459,                0.48447,                 1.0439,                0.74457,                0.48001,                0.53673,                0.39134,                0.94472,                0.73853,                 1.1508,             0.00027186,             0.00027186,             0.00027186
                    104,                0.78318,                0.49303,                 1.0422,                0.73044,                0.48188,                0.53461,                0.38897,                0.94624,                0.73481,                 1.1508,             0.00026937,             0.00026937,             0.00026937
                    105,                0.78035,                0.49345,                 1.0444,                0.76214,                0.47004,                0.53397,                0.38736,                0.94012,                0.73732,                 1.1542,             0.00026688,             0.00026688,             0.00026688
                    106,                0.76732,                0.48378,                 1.0387,                0.74681,                0.48525,                0.53816,                0.39205,                0.95002,                0.74487,                 1.1603,             0.00026438,             0.00026438,             0.00026438
                    107,                0.75974,                0.48416,                 1.0519,                0.74955,                0.47818,                0.53396,                0.38957,                0.94012,                0.73168,                 1.1586,             0.00026189,             0.00026189,             0.00026189
                    108,                0.77002,                0.48891,                  1.043,                0.75186,                0.48439,                0.53861,                0.39249,                0.94182,                0.72778,                  1.159,              0.0002594,              0.0002594,              0.0002594
                    109,                0.76896,                0.48201,                 1.0426,                0.75674,                 0.4876,                0.53794,                0.39095,                0.94353,                0.73337,                 1.1496,             0.00025691,             0.00025691,             0.00025691
                    110,                0.76576,                0.48433,                  1.038,                0.76485,                0.47659,                0.53368,                0.39085,                 0.9431,                0.73093,                 1.1462,             0.00025442,             0.00025442,             0.00025442
                    111,                 0.7734,                0.48693,                  1.053,                0.72885,                0.48789,                0.53911,                0.39169,                 0.9471,                0.74565,                 1.1557,             0.00025193,             0.00025193,             0.00025193
                    112,                0.76422,                0.48606,                 1.0499,                 0.7527,                0.48322,                0.53338,                0.38811,                0.94749,                0.73741,                 1.1535,             0.00024943,             0.00024943,             0.00024943
                    113,                0.77888,                0.49641,                 1.0417,                0.74085,                0.48683,                0.53491,                0.38893,                0.94784,                0.73915,                 1.1498,             0.00024694,             0.00024694,             0.00024694
