                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     76,                0.94824,                0.61483,                 1.0829,                0.73578,                0.43851,                0.49286,                0.34928,                 1.0278,                0.78059,                 1.1541,             0.00025478,             0.00025478,             0.00025478
                     77,                0.92391,                 0.6073,                 1.0924,                0.73686,                0.44288,                0.49614,                  0.352,                  1.024,                0.78139,                 1.1547,             0.00024924,             0.00024924,             0.00024924
                     78,                0.95908,                0.61975,                  1.091,                0.75299,                0.44256,                0.49925,                0.35349,                 1.0289,                0.78565,                 1.1571,              0.0002456,              0.0002456,              0.0002456
                     79,                0.95407,                0.64272,                 1.0919,                0.74617,                0.43994,                0.49357,                0.34938,                 1.0257,                0.78153,                 1.1602,             0.00024196,             0.00024196,             0.00024196
                     80,                0.95291,                0.62721,                 1.0897,                0.76938,                0.43999,                0.49553,                 0.3517,                 1.0261,                0.77963,                 1.1762,             0.00023832,             0.00023832,             0.00023832
                     81,                0.95118,                0.62745,                 1.0945,                0.74301,                0.44477,                0.49547,                0.35134,                 1.0264,                0.77625,                 1.1594,             0.00023468,             0.00023468,             0.00023468
                     82,                0.93785,                0.60567,                 1.0788,                0.71864,                0.44877,                0.49278,                0.35194,                 1.0245,                0.78419,                 1.1541,             0.00023104,             0.00023104,             0.00023104
                     83,                0.94377,                0.60359,                 1.0812,                0.71988,                0.45127,                0.49392,                0.35461,                 1.0211,                0.77296,                 1.1616,             0.00022739,             0.00022739,             0.00022739
                     84,                0.93953,                 0.6133,                 1.0788,                0.74619,                0.44032,                0.49309,                0.35099,                 1.0255,                0.78957,                  1.165,             0.00022375,             0.00022375,             0.00022375
                     85,                0.93941,                0.61177,                 1.0891,                0.71225,                 0.4456,                0.49314,                0.34878,                 1.0286,                0.77381,                 1.1572,             0.00022011,             0.00022011,             0.00022011
                     86,                0.93259,                 0.6033,                 1.0874,                0.73261,                0.44448,                0.49401,                0.35285,                 1.0302,                0.78037,                 1.1503,             0.00021647,             0.00021647,             0.00021647
                     87,                0.93574,                0.60569,                 1.0807,                 0.7313,                0.45203,                0.49873,                0.35526,                 1.0204,                0.77546,                 1.1582,             0.00021283,             0.00021283,             0.00021283
                     88,                0.94377,                0.60586,                 1.0871,                0.72362,                0.44964,                0.49754,                0.35499,                 1.0187,                0.77686,                 1.1591,             0.00020919,             0.00020919,             0.00020919
                     89,                0.94032,                0.60155,                 1.0801,                0.72467,                0.44743,                0.49533,                0.35206,                 1.0204,                0.77624,                 1.1622,             0.00020554,             0.00020554,             0.00020554
                     90,                0.92768,                0.60903,                 1.0886,                0.70588,                0.44971,                0.49593,                0.35152,                 1.0265,                0.78249,                 1.1548,              0.0002019,              0.0002019,              0.0002019
                     91,                0.92884,                0.61093,                 1.0889,                0.71294,                0.45121,                0.49776,                0.35495,                  1.019,                0.78308,                 1.1534,             0.00019826,             0.00019826,             0.00019826
                     92,                0.94007,                0.60976,                 1.0853,                0.70839,                0.44591,                0.49206,                0.35023,                 1.0187,                0.77697,                 1.1576,             0.00019462,             0.00019462,             0.00019462
                     93,                0.93791,                0.61044,                 1.0775,                0.69851,                0.45242,                0.49367,                0.35164,                 1.0181,                0.78124,                 1.1596,             0.00019098,             0.00019098,             0.00019098
                     94,                0.91928,                 0.5991,                 1.0852,                0.70897,                0.45355,                0.49526,                0.35225,                 1.0249,                0.78349,                 1.1617,             0.00018734,             0.00018734,             0.00018734
                     95,                 0.9207,                0.59851,                 1.0826,                0.74336,                0.44346,                0.49633,                0.35157,                 1.0208,                0.78018,                 1.1575,              0.0001837,              0.0001837,              0.0001837
                     96,                0.91899,                0.60059,                 1.0934,                0.70126,                0.45562,                0.49553,                0.35052,                 1.0207,                0.77779,                 1.1539,             0.00018005,             0.00018005,             0.00018005
                     97,                0.94412,                0.64752,                 1.0808,                0.71422,                0.44713,                0.49588,                0.35129,                 1.0157,                0.77828,                 1.1551,             0.00017641,             0.00017641,             0.00017641
                     98,                0.92638,                0.60077,                 1.0899,                0.74302,                0.43985,                0.49653,                0.35361,                 1.0192,                0.77425,                 1.1577,             0.00017277,             0.00017277,             0.00017277
                     99,                0.92096,                0.58936,                  1.087,                0.69804,                0.45573,                0.49944,                0.35747,                 1.0116,                0.77684,                  1.154,             0.00016913,             0.00016913,             0.00016913
                    100,                0.91511,                 0.6038,                 1.0995,                0.72848,                0.44818,                0.49838,                0.35466,                 1.0217,                0.78082,                 1.1573,             0.00016549,             0.00016549,             0.00016549
                    101,                0.92844,                0.60567,                 1.0898,                0.74746,                0.44121,                0.49432,                0.34987,                  1.024,                0.77455,                 1.1617,             0.00016185,             0.00016185,             0.00016185
                    102,                0.93794,                0.61211,                 1.0763,                0.71115,                0.44606,                 0.4915,                0.35142,                 1.0239,                0.78057,                 1.1502,              0.0001582,              0.0001582,              0.0001582
                    103,                0.90682,                0.58714,                 1.0726,                0.70582,                0.45506,                0.49746,                0.35672,                 1.0201,                0.77427,                 1.1586,             0.00015456,             0.00015456,             0.00015456
                    104,                0.93314,                0.60943,                 1.0702,                 0.7517,                0.44089,                0.49882,                0.35682,                 1.0151,                0.77651,                 1.1567,             0.00015092,             0.00015092,             0.00015092
                    105,                0.92792,                0.60454,                 1.0738,                0.71668,                0.45277,                0.49671,                0.35399,                 1.0161,                0.77581,                 1.1574,             0.00014728,             0.00014728,             0.00014728
                    106,                 0.9094,                0.58644,                 1.0688,                0.73857,                0.44541,                0.49507,                0.35348,                 1.0207,                0.78042,                 1.1575,             0.00014364,             0.00014364,             0.00014364
                    107,                0.90788,                0.59252,                 1.0804,                0.75322,                0.44674,                0.49981,                0.35812,                 1.0143,                0.77487,                 1.1603,                0.00014,                0.00014,                0.00014
                    108,                0.91852,                0.59381,                 1.0718,                0.74165,                0.45211,                0.49679,                0.35526,                 1.0121,                0.77267,                 1.1509,             0.00013636,             0.00013636,             0.00013636
                    109,                0.91701,                0.58813,                 1.0697,                0.74906,                0.44802,                0.49958,                0.35605,                 1.0138,                0.77736,                 1.1533,             0.00013271,             0.00013271,             0.00013271
                    110,                0.90818,                0.58744,                 1.0674,                0.73303,                0.44472,                0.49648,                0.35404,                 1.0128,                 0.7781,                 1.1606,             0.00013183,             0.00013183,             0.00013183
                    111,                0.92326,                0.59376,                 1.0853,                 0.7387,                0.43994,                0.49592,                0.35501,                 1.0153,                0.77316,                 1.1542,             0.00012821,             0.00012821,             0.00012821
                    112,                0.91015,                0.58975,                 1.0839,                0.72234,                 0.4549,                0.49874,                0.35437,                 1.0216,                0.77643,                 1.1545,              0.0001246,              0.0001246,              0.0001246
