                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     84,                0.94779,                0.61789,                 1.0795,                0.72428,                0.44053,                0.48893,                0.34676,                  1.031,                 0.8035,                 1.1628,              0.0003192,              0.0003192,              0.0003192
                     85,                 0.9472,                0.61965,                 1.0931,                0.70978,                0.44663,                 0.4946,                0.35167,                 1.0216,                0.78508,                 1.1663,             0.00031671,             0.00031671,             0.00031671
                     86,                0.94031,                0.60877,                 1.0923,                0.71812,                0.44305,                 0.4976,                0.35361,                 1.0292,                0.78801,                 1.1562,             0.00031422,             0.00031422,             0.00031422
                     87,                0.94398,                0.61304,                 1.0824,                0.73141,                  0.449,                0.49828,                0.35237,                 1.0247,                0.79143,                 1.1576,             0.00031172,             0.00031172,             0.00031172
                     88,                0.95087,                0.61048,                 1.0931,                0.76087,                0.43396,                0.49826,                 0.3532,                 1.0248,                0.78765,                 1.1575,             0.00030923,             0.00030923,             0.00030923
                     89,                0.94915,                0.60521,                 1.0813,                0.71741,                0.45125,                0.49628,                0.34948,                 1.0287,                0.78541,                 1.1645,             0.00030674,             0.00030674,             0.00030674
                     90,                0.93791,                0.61578,                 1.0894,                0.70248,                 0.4491,                0.49299,                0.35184,                  1.029,                0.79499,                 1.1602,             0.00030425,             0.00030425,             0.00030425
                     91,                0.93461,                 0.6137,                 1.0911,                0.74608,                0.44593,                0.49749,                0.35274,                 1.0208,                0.79044,                 1.1531,             0.00030176,             0.00030176,             0.00030176
                     92,                0.94739,                0.61757,                 1.0894,                0.71749,                0.44612,                0.48612,                0.34454,                 1.0309,                0.79743,                  1.164,             0.00029927,             0.00029927,             0.00029927
                     93,                0.94597,                0.61662,                 1.0787,                0.72537,                0.44402,                 0.4892,                0.34944,                 1.0205,                0.79902,                 1.1533,             0.00029677,             0.00029677,             0.00029677
                     94,                0.92675,                0.60752,                 1.0862,                0.71849,                 0.4547,                0.49591,                 0.3488,                 1.0288,                0.78171,                 1.1624,             0.00029428,             0.00029428,             0.00029428
                     95,                0.92766,                0.60338,                 1.0857,                 0.7134,                0.45475,                0.49242,                0.34758,                 1.0279,                0.78949,                 1.1598,             0.00029179,             0.00029179,             0.00029179
                     96,                0.92725,                0.60824,                 1.0962,                0.75431,                0.44101,                0.49345,                0.34922,                 1.0266,                0.78328,                 1.1635,              0.0002893,              0.0002893,              0.0002893
                     97,                0.95058,                0.66064,                 1.0838,                0.71967,                0.45013,                0.49893,                0.35453,                 1.0236,                0.78522,                 1.1607,             0.00028681,             0.00028681,             0.00028681
                     98,                0.93484,                0.60917,                 1.0932,                0.74424,                 0.4457,                 0.4999,                 0.3552,                  1.022,                0.78859,                  1.157,             0.00028432,             0.00028432,             0.00028432
                     99,                0.93185,                0.59765,                 1.0939,                 0.7166,                0.45235,                 0.5008,                0.35861,                 1.0182,                0.78764,                 1.1579,             0.00028183,             0.00028183,             0.00028183
                    100,                0.92335,                0.61059,                 1.0987,                0.76217,                0.44421,                0.49701,                0.35329,                 1.0204,                0.78603,                 1.1574,             0.00027933,             0.00027933,             0.00027933
                    101,                0.93702,                0.61127,                 1.0924,                0.73021,                0.44821,                0.49227,                0.34838,                 1.0352,                 0.7924,                 1.1673,             0.00027684,             0.00027684,             0.00027684
                    102,                 0.9437,                0.61793,                  1.081,                0.74197,                0.44576,                0.49638,                0.35278,                  1.025,                0.78897,                 1.1609,             0.00027435,             0.00027435,             0.00027435
                    103,                0.91667,                0.59501,                 1.0765,                0.73972,                 0.4498,                0.49913,                 0.3552,                 1.0202,                0.78139,                 1.1658,             0.00027186,             0.00027186,             0.00027186
                    104,                0.94062,                0.61619,                 1.0729,                0.69916,                0.45988,                 0.4975,                0.35402,                 1.0231,                0.78334,                 1.1628,             0.00026937,             0.00026937,             0.00026937
                    105,                 0.9384,                0.60973,                 1.0745,                0.73966,                0.44935,                0.49286,                0.35022,                  1.019,                0.78232,                 1.1587,             0.00026688,             0.00026688,             0.00026688
                    106,                 0.9224,                0.59541,                 1.0698,                 0.7531,                0.44675,                0.50004,                0.35657,                   1.02,                0.78091,                 1.1545,             0.00026438,             0.00026438,             0.00026438
                    107,                0.91817,                0.60167,                 1.0839,                 0.7512,                 0.4483,                0.49974,                0.35879,                 1.0127,                0.78225,                 1.1603,             0.00026189,             0.00026189,             0.00026189
                    108,                0.92702,                 0.6017,                 1.0772,                0.70315,                0.45836,                0.49463,                0.35161,                  1.017,                0.77968,                  1.155,              0.0002594,              0.0002594,              0.0002594
                    109,                0.92426,                0.59582,                  1.072,                0.73114,                0.45499,                0.49782,                0.35505,                 1.0237,                0.78988,                 1.1587,             0.00025691,             0.00025691,             0.00025691
                    110,                0.91717,                0.59359,                 1.0681,                0.72026,                0.45097,                 0.4933,                0.35212,                  1.019,                0.78779,                  1.156,             0.00025442,             0.00025442,             0.00025442
                    111,                0.93273,                0.59968,                 1.0871,                0.72511,                0.45185,                0.49703,                0.35244,                 1.0249,                0.78776,                 1.1609,             0.00025193,             0.00025193,             0.00025193
                    112,                0.91877,                0.59598,                 1.0842,                0.73315,                 0.4523,                0.49519,                0.35009,                 1.0257,                 0.7917,                 1.1551,             0.00024943,             0.00024943,             0.00024943
                    113,                0.93486,                0.61118,                 1.0764,                0.72479,                0.45604,                0.49593,                 0.3526,                 1.0211,                0.78403,                 1.1516,             0.00024694,             0.00024694,             0.00024694
                    114,                0.91703,                 0.5901,                 1.0751,                0.72079,                0.45689,                0.49643,                0.35418,                 1.0151,                0.78562,                 1.1592,             0.00024445,             0.00024445,             0.00024445
                    115,                0.91882,                0.59295,                 1.0781,                0.74079,                0.45233,                0.49991,                0.35656,                 1.0186,                0.78683,                 1.1531,             0.00024196,             0.00024196,             0.00024196
                    116,                 0.9258,                0.59505,                 1.0868,                0.74058,                0.44436,                0.49991,                0.35676,                 1.0189,                0.78489,                 1.1605,             0.00023947,             0.00023947,             0.00023947
                    117,                0.92921,                0.59421,                 1.0875,                0.71944,                0.45415,                0.49706,                0.35437,                 1.0208,                0.78187,                 1.1552,             0.00023698,             0.00023698,             0.00023698
                    118,                0.92024,                0.59444,                 1.0875,                0.75742,                0.45443,                0.49819,                0.35648,                 1.0143,                0.78276,                 1.1502,             0.00023449,             0.00023449,             0.00023449
                    119,                0.91677,                0.59162,                 1.0788,                0.73957,                0.45301,                0.50159,                 0.3567,                 1.0201,                0.77951,                 1.1549,             0.00023199,             0.00023199,             0.00023199
                    120,                0.91978,                0.59292,                 1.0848,                0.74066,                0.45299,                0.50047,                0.35637,                 1.0264,                0.78912,                 1.1529,              0.0002295,              0.0002295,              0.0002295
                    121,                0.91033,                0.59987,                 1.0846,                0.72944,                0.44835,                0.49665,                0.35382,                 1.0153,                0.77897,                 1.1521,             0.00022701,             0.00022701,             0.00022701
                    122,                0.91691,                0.58943,                 1.0877,                0.72727,                0.45504,                0.49865,                0.35557,                 1.0188,                0.78057,                 1.1559,             0.00022452,             0.00022452,             0.00022452
                    123,                0.94349,                0.60364,                 1.0778,                0.75091,                0.44773,                0.49855,                 0.3546,                  1.014,                0.78014,                  1.154,             0.00022203,             0.00022203,             0.00022203
                    124,                0.91576,                0.59175,                 1.0788,                0.75308,                0.44244,                0.49711,                  0.353,                  1.023,                0.78493,                 1.1616,             0.00021954,             0.00021954,             0.00021954
                    125,                0.91921,                0.58975,                 1.0729,                  0.742,                0.45074,                0.49952,                0.35561,                 1.0171,                0.78067,                 1.1556,             0.00021704,             0.00021704,             0.00021704
                    126,                0.92644,                0.59409,                 1.0672,                0.73822,                0.45223,                0.50305,                0.35961,                 1.0116,                0.78537,                 1.1536,             0.00021455,             0.00021455,             0.00021455
                    127,                0.91894,                0.59197,                 1.0838,                0.75426,                0.44782,                0.50192,                 0.3578,                 1.0159,                0.79003,                  1.154,             0.00021206,             0.00021206,             0.00021206
                    128,                0.91326,                0.59043,                 1.0655,                0.76113,                0.44593,                0.49799,                0.35538,                 1.0145,                0.79169,                 1.1546,             0.00020957,             0.00020957,             0.00020957
                    129,                0.89835,                0.58161,                 1.0716,                 0.7414,                0.45086,                0.49799,                0.35476,                 1.0176,                0.78846,                  1.158,             0.00020708,             0.00020708,             0.00020708
                    130,                0.91471,                0.59262,                 1.0791,                0.74897,                0.45002,                0.49501,                0.35174,                 1.0174,                0.79558,                 1.1561,             0.00020459,             0.00020459,             0.00020459
                    131,                 0.9117,                0.58477,                   1.07,                0.73753,                0.45281,                0.49653,                0.35515,                 1.0105,                0.78343,                 1.1506,             0.00020209,             0.00020209,             0.00020209
                    132,                0.90517,                0.59348,                 1.0897,                0.74737,                0.44172,                0.49401,                0.35103,                 1.0134,                0.78804,                 1.1554,              0.0001996,              0.0001996,              0.0001996
                    133,                0.90973,                0.58242,                 1.0697,                0.74068,                0.44663,                 0.4968,                0.35522,                 1.0134,                0.79117,                 1.1527,             0.00019711,             0.00019711,             0.00019711
                    134,                0.90944,                0.58591,                 1.0817,                0.74827,                0.45389,                0.49928,                0.35753,                 1.0141,                 0.7853,                  1.158,             0.00019462,             0.00019462,             0.00019462
                    135,                0.90224,                0.57868,                  1.081,                0.72969,                0.45741,                0.49911,                0.35531,                 1.0161,                 0.7878,                 1.1552,             0.00019213,             0.00019213,             0.00019213
                    136,                0.92711,                0.60755,                 1.0853,                0.75804,                0.44254,                0.50093,                0.35696,                 1.0117,                0.78433,                 1.1547,             0.00018964,             0.00018964,             0.00018964
                    137,                0.88538,                0.57101,                 1.0718,                0.73348,                0.45471,                0.49888,                 0.3547,                 1.0153,                 0.7903,                 1.1534,             0.00018715,             0.00018715,             0.00018715
                    138,                0.91989,                0.59375,                 1.0796,                0.70842,                0.45989,                0.50272,                0.35791,                 1.0154,                0.78571,                 1.1599,             0.00018465,             0.00018465,             0.00018465
                    139,                0.91076,                0.58222,                  1.073,                 0.7272,                0.45575,                0.49615,                0.35188,                 1.0183,                0.78386,                 1.1615,             0.00018216,             0.00018216,             0.00018216
                    140,                0.89907,                0.58301,                 1.0819,                0.76568,                0.44373,                0.49757,                0.35473,                 1.0093,                 0.7865,                  1.159,             0.00017967,             0.00017967,             0.00017967
                    141,                0.89749,                0.58588,                 1.0799,                 0.7381,                0.45254,                0.49927,                0.35721,                 1.0059,                 0.7865,                 1.1553,             0.00017718,             0.00017718,             0.00017718
                    142,                0.93529,                0.60801,                 1.0774,                 0.7173,                0.45515,                0.49786,                0.35524,                 1.0095,                 0.7811,                 1.1563,             0.00017469,             0.00017469,             0.00017469
                    143,                0.91412,                0.58379,                 1.0658,                0.72687,                0.45418,                0.49871,                 0.3553,                 1.0155,                0.79042,                 1.1688,              0.0001722,              0.0001722,              0.0001722
                    144,                0.89871,                0.58352,                 1.0759,                0.74069,                0.45165,                0.49882,                0.35536,                 1.0168,                0.78647,                 1.1577,              0.0001697,              0.0001697,              0.0001697
                    145,                0.89222,                0.57193,                 1.0787,                0.74084,                0.45419,                0.49787,                0.35494,                  1.014,                0.78134,                  1.161,             0.00016721,             0.00016721,             0.00016721
                    146,                0.91956,                0.58957,                 1.0691,                 0.7518,                0.44911,                0.49943,                0.35681,                 1.0095,                0.77816,                 1.1532,             0.00016472,             0.00016472,             0.00016472
                    147,                0.91769,                0.58912,                 1.0833,                0.74408,                0.45707,                0.50249,                0.35841,                 1.0091,                0.77695,                 1.1542,             0.00016223,             0.00016223,             0.00016223
                    148,                0.90569,                0.57932,                 1.0751,                0.74327,                 0.4486,                0.49938,                0.35659,                 1.0062,                0.78265,                 1.1535,             0.00015974,             0.00015974,             0.00015974
                    149,                0.87729,                0.57305,                 1.0715,                0.73941,                0.45181,                0.49698,                0.35464,                 1.0107,                0.78361,                 1.1584,             0.00015725,             0.00015725,             0.00015725
                    150,                0.90362,                0.58357,                 1.0639,                0.72493,                0.45285,                0.49571,                0.35286,                 1.0154,                0.78957,                 1.1567,             0.00015475,             0.00015475,             0.00015475
